parent note,mid note,child note,count
Woody notes , Palm tree,Coco de mer,4
Woody notes , Palm tree,Yucca,4
Woody notes , Palm tree,Murumuru palm,2
Woody notes , Palm tree,Palm blossom,2
Woody notes , Palm tree,Palmetto palm,2
Woody notes , Palm tree,Rattan palm tree,2
Woody notes , Palm tree,Date palm blossom,1
Woody notes , Palm tree,Doum palmwood,1
Woody notes , Palm tree,Palm bark,1
Woody notes , Palm tree,Saw Palmetto,1
Woody notes , Paper,Aged paper,73
Woody notes , Papyrus,Papyrus,375
Woody notes , Papyrus,Indian papyrus,28
Woody notes , Papyrus,Egyptian papyrus,6
Woody notes , Papyrus,Papyrus root,3
Woody notes , Papyrus,Papyrus absolute,2
Woody notes , Plants,Tarragon,688
Woody notes , Plants,Spearmint,541
Woody notes , Plants,Myrtle,419
Woody notes , Plants,Cannabis,236
Woody notes , Plants,Calla,77
Woody notes , Plants,Mexican orange,64
Woody notes , Plants,Sweet gale,54
Woody notes , Plants,Yarrow,52
Woody notes , Plants,Red sandalwood,49
Woody notes , Plants,Red ginger,46
Woody notes , Plants,Dill,39
Woody notes , Plants,Ginseng,38
Woody notes , Plants,Chaparral,25
Woody notes , Plants,Cascarilla,24
Woody notes , Plants,Katrafay,22
Woody notes , Plants,Rock samphire,20
Woody notes , Plants,Saint John's wort,20
Woody notes , Plants,Desert rose,19
Woody notes , Plants,Rooibos,17
Woody notes , Plants,Borage,16
Woody notes , Plants,Cape gooseberry,16
Woody notes , Plants,Argania,15
Woody notes , Plants,Loquat,15
Woody notes , Plants,Jacaranda,14
Woody notes , Plants,Hemlock,13
Woody notes , Plants,Mesquite tree,13
Woody notes , Plants,Winterberry,13
Woody notes , Plants,Ironwood,12
Woody notes , Plants,Orange jessamine,12
Woody notes , Plants,White genepi,12
Woody notes , Plants,Lakawood,11
Woody notes , Plants,Arbutus,10
Woody notes , Plants,Savory,10
Woody notes , Plants,Bushman's candle absolute,9
Woody notes , Plants,Greater stitchwort,9
Woody notes , Plants,Greenland moss,9
Woody notes , Plants,Tansy,9
Woody notes , Plants,Baobab,8
Woody notes , Plants,Christ's thorn jujube,8
Woody notes , Plants,Gingko,8
Woody notes , Plants,Honeybush,8
Woody notes , Plants,Nyctanthes arbor-tristis,8
Woody notes , Plants,Phytolacca dioica,8
Woody notes , Plants,Bouvardia,7
Woody notes , Plants,Cupuaçu,7
Woody notes , Plants,Damiana,7
Woody notes , Plants,Periploca sepium,7
Woody notes , Plants,Terebinth,7
Woody notes , Plants,Adesmia boronioides,6
Woody notes , Plants,Cajuput tree,6
Woody notes , Plants,Columbine,6
Woody notes , Plants,Costmary,6
Woody notes , Plants,Mahonia,6
Woody notes , Plants,Torch ginger,6
Woody notes , Plants,Wintersweet,6
Woody notes , Plants,Chasteberry,5
Woody notes , Plants,Conobea scoparioides,5
Woody notes , Plants,Croton catatii,5
Woody notes , Plants,Euphorbia,5
Woody notes , Plants,Golden chain,5
Woody notes , Plants,Khella,5
Woody notes , Plants,Lindera benzoin,5
Woody notes , Plants,Schisandra,5
Woody notes , Plants,Amelanchier,4
Woody notes , Plants,Bitter ginger,4
Woody notes , Plants,Bleeding-heart flower,4
Woody notes , Plants,Bulrush,4
Woody notes , Plants,Carob tree,4
Woody notes , Plants,Chicory,4
Woody notes , Plants,Cockscomb,4
Woody notes , Plants,Elaeagnus,4
Woody notes , Plants,Honeybush CO2,4
Woody notes , Plants,Jade vine,4
Woody notes , Plants,Kudzu,4
Woody notes , Plants,Kunzea,4
Woody notes , Plants,Kuromoji,4
Woody notes , Plants,Mohavea confertiflora,4
Woody notes , Plants,Rambutan,4
Woody notes , Plants,Cinnamomum glaucescens,3
Woody notes , Plants,Cinquefoil,3
Woody notes , Plants,Common dogwood,3
Woody notes , Plants,Daisy tree,3
Woody notes , Plants,French hyssop,3
Woody notes , Plants,Hickory,3
Woody notes , Plants,Japanese shell ginger,3
Woody notes , Plants,Kanuka,3
Woody notes , Plants,Lamb's-ear,3
Woody notes , Plants,Mountain avens,3
Woody notes , Plants,Ocotea quixos,3
Woody notes , Plants,Podocarpus totara,3
Woody notes , Plants,Safflower,3
Woody notes , Plants,Sedum,3
Woody notes , Plants,Sweet pepper bush,3
Woody notes , Plants,Tamarisk,3
Woody notes , Plants,Acacia acuminata,2
Woody notes , Plants,Achiote,2
Woody notes , Plants,Bacopa,2
Woody notes , Plants,Baptisia australis,2
Woody notes , Plants,Bird cherry,2
Woody notes , Plants,Bonsai,2
Woody notes , Plants,Bursera,2
Woody notes , Plants,Canadian horseweed,2
Woody notes , Plants,Cassowary plum,2
Woody notes , Plants,Chervil,2
Woody notes , Plants,Comfrey,2
Woody notes , Plants,Corylopsis,2
Woody notes , Plants,Cretan dittany,2
Woody notes , Plants,Croton,2
Woody notes , Plants,Feverfew,2
Woody notes , Plants,Gmelina arborea,2
Woody notes , Plants,Goji,2
Woody notes , Plants,Hazel,2
Woody notes , Plants,Knapweed,2
Woody notes , Plants,Kowhai,2
Woody notes , Plants,Lucuma,2
Woody notes , Plants,Malay rose apple,2
Woody notes , Plants,Muskflower,2
Woody notes , Plants,Naranjilla,2
Woody notes , Plants,Neem,2
Woody notes , Plants,Oysterplant,2
Woody notes , Plants,Persian violet,2
Woody notes , Plants,Pink cedar,2
Woody notes , Plants,Pohutukawa,2
Woody notes , Plants,Prickly ash,2
Woody notes , Plants,Sawara cypress,2
Woody notes , Plants,Scaevola taccada,2
Woody notes , Plants,Sea holly,2
Woody notes , Plants,Sea mango,2
Woody notes , Plants,Southernwood,2
Woody notes , Plants,Tarchonanthus camphoratus,2
Woody notes , Plants,Terminalia elliptica,2
Woody notes , Plants,Toadflax,2
Woody notes , Plants,Tormentil,2
Woody notes , Plants,Water pepper,2
Woody notes , Plants,Yucca,2
Woody notes , Plants,Abronia ammophila,1
Woody notes , Plants,Albizia saman,1
Woody notes , Plants,Aloe tree,1
Woody notes , Plants,Alyxia stellata,1
Woody notes , Plants,Ambrosia monogyra,1
Woody notes , Plants,Amsonia,1
Woody notes , Plants,Angico-Branco,1
Woody notes , Plants,Angraecum compactum,1
Woody notes , Plants,Aralia,1
Woody notes , Plants,Aristolochia,1
Woody notes , Plants,Asian pigeonwings,1
Woody notes , Plants,Banksia,1
Woody notes , Plants,Barringtonia,1
Woody notes , Plants,Bauhinia,1
Woody notes , Plants,Bearberry,1
Woody notes , Plants,Bitter-berry,1
Woody notes , Plants,Black apricot,1
Woody notes , Plants,Black chokeberry,1
Woody notes , Plants,Boldo,1
Woody notes , Plants,Brunfelsia gigantea,1
Woody notes , Plants,Buckthorn,1
Woody notes , Plants,Burdock root,1
Woody notes , Plants,Calathea,1
Woody notes , Plants,Callistemon,1
Woody notes , Plants,Calumba,1
Woody notes , Plants,Candlenut,1
Woody notes , Plants,Candy cane sorrel,1
Woody notes , Plants,Cantua,1
Woody notes , Plants,Carapa guianensis,1
Woody notes , Plants,Cassia moschata,1
Woody notes , Plants,Castor,1
Woody notes , Plants,Charlock,1
Woody notes , Plants,Chayote,1
Woody notes , Plants,Chebulic myrobalan,1
Woody notes , Plants,Chinese banyan,1
Woody notes , Plants,Chinese plumbago,1
Woody notes , Plants,Citrullus,1
Woody notes , Plants,Clethra barbinervis,1
Woody notes , Plants,Clintonia udensis,1
Woody notes , Plants,Colombian naranjilla,1
Woody notes , Plants,Common devil's claw,1
Woody notes , Plants,Common rush,1
Woody notes , Plants,Common self-heal,1
Woody notes , Plants,Cordia,1
Woody notes , Plants,Corsican stonecrop,1
Woody notes , Plants,Corydalis,1
Woody notes , Plants,Cress,1
Woody notes , Plants,Cymbopetalum penduliflorum,1
Woody notes , Plants,Cypress spurge,1
Woody notes , Plants,Dianthus tenuifolius,1
Woody notes , Plants,Duranta,1
Woody notes , Plants,Ericameria nauseosa,1
Woody notes , Plants,Ericameria suffruticosa,1
Woody notes , Plants,Eriogonum fasciculatum,1
Woody notes , Plants,Erythroxylum coca,1
Woody notes , Plants,Euphorbia hypericifolia,1
Woody notes , Plants,Fittonia root,1
Woody notes , Plants,Fringeleaf wild petunia,1
Woody notes , Plants,Galega,1
Woody notes , Plants,Gandaria,1
Woody notes , Plants,Geniostoma borbonicum,1
Woody notes , Plants,Giant hogweed,1
Woody notes , Plants,Glechoma hederacea,1
Woody notes , Plants,Gnaphalium polycephalum,1
Woody notes , Plants,Grevillea,1
Woody notes , Plants,Hawaiian ginger flower,1
Woody notes , Plants,Hemizygia petiolata,1
Woody notes , Plants,Henbane,1
Woody notes , Plants,Hogweed,1
Woody notes , Plants,honey euryops,1
Woody notes , Plants,Horehound,1
Woody notes , Plants,Hydnocarpus wightianus,1
Woody notes , Plants,Indian cork tree,1
Woody notes , Plants,Indian laurel,1
Woody notes , Plants,Indian orange jessamine,1
Woody notes , Plants,Ironwort,1
Woody notes , Plants,Japanese laurel,1
Woody notes , Plants,Japanese mahonia,1
Woody notes , Plants,Japanese pieris,1
Woody notes , Plants,Judas tree,1
Woody notes , Plants,Kei apple,1
Woody notes , Plants,Konjac,1
Woody notes , Plants,Krameria root,1
Woody notes , Plants,Kusum tree,1
Woody notes , Plants,Lamiaceae,1
Woody notes , Plants,Lemonwood,1
Woody notes , Plants,Leucosidea sericea,1
Woody notes , Plants,Lobelia,1
Woody notes , Plants,Maguireothamnus speciosus,1
Woody notes , Plants,Mahuwa,1
Woody notes , Plants,Malosma,1
Woody notes , Plants,Melia azedarach,1
Woody notes , Plants,Mesua ferrea absolute,1
Woody notes , Plants,Meum,1
Woody notes , Plants,Milk thistle,1
Woody notes , Plants,Milkwood,1
Woody notes , Plants,Mimusops elengi,1
Woody notes , Plants,Mohave yucca,1
Woody notes , Plants,Monstera,1
Woody notes , Plants,Moss campion,1
Woody notes , Plants,Myrica pensylvanica,1
Woody notes , Plants,Ocotillo,1
Woody notes , Plants,Olearia argophylla,1
Woody notes , Plants,Osyris,1
Woody notes , Plants,Otostegia integrifolia,1
Woody notes , Plants,Pacific serviceberry,1
Woody notes , Plants,Pelargonium sidoides,1
Woody notes , Plants,Plume thistle,1
Woody notes , Plants,Podocarpus totara,1
Woody notes , Plants,Pollia condensata,1
Woody notes , Plants,Pomaderris kumeraho,1
Woody notes , Plants,Prosopis alba,1
Woody notes , Plants,Pseudowintera,1
Woody notes , Plants,Psorothamnus arborescens,1
Woody notes , Plants,Psorothamnus spinosus,1
Woody notes , Plants,Psychotria elata,1
Woody notes , Plants,Ragged lady absolute,1
Woody notes , Plants,Rue,1
Woody notes , Plants,Ruellia,1
Woody notes , Plants,Ruizia cordata,1
Woody notes , Plants,Sagina subulata,1
Woody notes , Plants,Salvadora persica,1
Woody notes , Plants,Santalum acuminatum,1
Woody notes , Plants,Senna alata,1
Woody notes , Plants,Silver cinquefoil,1
Woody notes , Plants,Snake plant,1
Woody notes , Plants,Snowberry,1
Woody notes , Plants,Solomon's seal leaf,1
Woody notes , Plants,Sophora,1
Woody notes , Plants,St. Benedict's thistle,1
Woody notes , Plants,Strobilanthes,1
Woody notes , Plants,Tamarillo,1
Woody notes , Plants,Teasel,1
Woody notes , Plants,Thelesperma,1
Woody notes , Plants,Tupelo tree,1
Woody notes , Plants,Venus flytrap,1
Woody notes , Plants,Viburnum carlesii,1
Woody notes , Plants,Virola surinamensis,1
Woody notes , Plants,Vitex,1
Woody notes , Plants,Wacapou tree,1
Woody notes , Plants,Water lobelia,1
Woody notes , Plants,White fringetree,1
Woody notes , Plants,White micromeria,1
Woody notes , Plants,Wild basil,1
Woody notes , Plants,Wild pear wood,1
Woody notes , Plants,Winter honeysuckle,1
Woody notes , Plants,Witch hazel,1
Woody notes , Plants,Wrightia,1
Woody notes , Plants,Ximenia americana,1
Woody notes , Plants,Zantedeschia,1
Woody notes , Poplar,Poplar bud,40
Woody notes , Poplar,Cottonwood,16
Woody notes , Poplar,Poplar,13
Woody notes , Poplar,Poplar bud absolute,11
Woody notes , Poplar,Poplar absolute,2
Woody notes , Poplar,Silver poplar,2
Woody notes , Poplar,White poplar bark,1
Woody notes , Rosewood,Rosewood,1805
Woody notes , Rosewood,Brazilian rosewood,75
Woody notes , Rosewood,Indian rosewood,7
Woody notes , Rosewood,Rosewood leaf,6
Woody notes , Rosewood,Canadian rosewood,2
Woody notes , Rosewood,Rosewood bark,2
Woody notes , Rosewood,American rosewood,1
Woody notes , Rosewood,New zealand rosewood,1
Woody notes , Rosewood,Peruvian rosewood,1
Woody notes , Sandalwood,Sandalwood,26720
Woody notes , Sandalwood,Mysore sandalwood,756
Woody notes , Sandalwood,Indian sandalwood,689
Woody notes , Sandalwood,Australian sandalwood,648
Woody notes , Sandalwood,New Caledonian sandalwood,113
Woody notes , Sandalwood,Indonesian sandalwood,64
Woody notes , Sandalwood,Ceylonese sandalwood,57
Woody notes , Sandalwood,Hawaiian sandalwood,43
Woody notes , Sandalwood,Arabian sandalwood,26
Woody notes , Sandalwood,Javanol,22
Woody notes , Sandalwood,Vanuatu sandalwood,21
Woody notes , Sandalwood,Sandalwood absolute,19
Woody notes , Sandalwood,Egyptian sandalwood,18
Woody notes , Sandalwood,Timor sandalwood,15
Woody notes , Sandalwood,Sandalwood resin,14
Woody notes , Sandalwood,African sandalwood,10
Woody notes , Sandalwood,Bengali sandalwood,10
Woody notes , Sandalwood,New Caledonian sandalwood absolute,10
Woody notes , Sandalwood,Papua sandalwood,8
Woody notes , Sandalwood,Sri Lankan sandalwood,8
Woody notes , Sandalwood,Australian sandalwood orpur®,7
Woody notes , Sandalwood,Indian sandalwood CO2,7
Woody notes , Sandalwood,Black sandalwood,6
Woody notes , Sandalwood,Kashmiri sandalwood,6
Woody notes , Sandalwood,Sandalwood blossom,6
Woody notes , Sandalwood,Haitian sandalwood,5
Woody notes , Sandalwood,Malayan sandalwood,5
Woody notes , Sandalwood,Sandalwood bark,5
Woody notes , Sandalwood,Smoked sandalwood,5
Woody notes , Sandalwood,Australian white sandalwood,4
Woody notes , Sandalwood,Sandalwood milk,4
Woody notes , Sandalwood,South Pacific sandalwood,4
Woody notes , Sandalwood,Bangladeshian sandalwood,3
Woody notes , Sandalwood,Caribbean sandalwood,3
Woody notes , Sandalwood,Indonesian sandalwood CO2,3
Woody notes , Sandalwood,Mysore sandalwood absolute,3
Woody notes , Sandalwood,Tunisian sandalwood,3
Woody notes , Sandalwood,Ebanol®,2
Woody notes , Sandalwood,Madagascan sandalwood,2
Woody notes , Sandalwood,Pacific sandalwood,2
Woody notes , Sandalwood,Sandalwood Orpur®,2
Woody notes , Sandalwood,Sandalwood CO2,2
Woody notes , Sandalwood,Sandanol,2
Woody notes , Sandalwood,Tamil Nadu sandalwood,2
Woody notes , Sandalwood,Tasmanian sandalwood,2
Woody notes , Sandalwood,Asian sandalwood,1
Woody notes , Sandalwood,Blue sandalwood,1
Woody notes , Sandalwood,Cambodian sandalwood,1
Woody notes , Sandalwood,Charred sandalwood,1
Woody notes , Sandalwood,False sandalwood CO2,1
Woody notes , Sandalwood,Fiji sandalwood,1
Woody notes , Sandalwood,Firsantol®,1
Woody notes , Sandalwood,Hawaiian sandalwood absolute,1
Woody notes , Sandalwood,Indonesian sandalwood absolute,1
Woody notes , Sandalwood,Iso mohanol,1
Woody notes , Sandalwood,Japanese sandalwood,1
Woody notes , Sandalwood,Mysore sandalwood bark,1
Woody notes , Sandalwood,Mysore sandalwood CO2,1
Woody notes , Sandalwood,Osyrol,1
Woody notes , Sandalwood,Pashminol®,1
Woody notes , Sandalwood,Red mysore sandalwood,1
Woody notes , Sandalwood,Sandalore,1
Woody notes , Sandalwood,Sandalwood berry,1
Woody notes , Sandalwood,Scottish sandalwood,1
Woody notes , Sandalwood,Tonga sandalwood,1
Woody notes , Tea tree,Tea tree,65
Woody notes , Tea tree,Tea tree bark,1
Woody notes , Teak,Teakwood,469
Woody notes , Teak,Teak,122
Woody notes , Teak,Indonesian teakwood,8
Woody notes , Teak,Burmese teakwood,2
Woody notes , Teak,Balinese teakwood,1
Woody notes , Teak,Black teakwood,1
Woody notes , Teak,Brazilian teakwood,1
Woody notes , Teak,Caribbean teakwood,1
Woody notes , Teak,Teak resin,1
Woody notes , Thujopsis (Hiba),Hiba wood,28
Woody notes , Thujopsis (Hiba),Hiba cedar,13
Woody notes , Tulip tree,Tulip tree,11
Woody notes , Tulip tree,Tulip tree wood,2
Woody notes , Tulip tree,Tulip tree bark,1
Woody notes , Vetiver,Vetiver,12845
Woody notes , Vetiver,Haitian vetiver,986
Woody notes , Vetiver,Java vetiver,235
Woody notes , Vetiver,Bourbon vetiver,134
Woody notes , Vetiver,Brazilian vetiver,76
Woody notes , Vetiver,Indian vetiver,71
Woody notes , Vetiver,Madagascan vetiver,34
Woody notes , Vetiver,Tahitian vetiver,26
Woody notes , Vetiver,Sri Lankan vetiver,23
Woody notes , Vetiver,Wild vetiver,22
Woody notes , Vetiver,Vetiver CO2,21
Woody notes , Vetiver,Vetiver absolute,19
Woody notes , Vetiver,Sumatra vetiver,15
Woody notes , Vetiver,White vetiver,11
Woody notes , Vetiver,Vetiveryl acetate,10
Woody notes , Vetiver,Black vetiver,9
Woody notes , Vetiver,Haitian vetiver Orpur®,8
Woody notes , Vetiver,Thai vetiver,7
Woody notes , Vetiver,La Réunion vetiver,5
Woody notes , Vetiver,Indonesian vetiver,4
Woody notes , Vetiver,Java vetiver absolute,4
Woody notes , Vetiver,Hawaiian vetiver,3
Woody notes , Vetiver,Laotian vetiver,3
Woody notes , Vetiver,Vetiver leaf,3
Woody notes , Vetiver,Vetiver Orpur®,3
Woody notes , Vetiver,African vetiver,2
Woody notes , Vetiver,El Salvadorian vetiver,2
Woody notes , Vetiver,Hungarian vetiver,2
Woody notes , Vetiver,Pakistani vetiver,2
Woody notes , Vetiver,Seychelles vetiver,2
Woody notes , Vetiver,Vetiver attar,2
Woody notes , Vetiver,Acetyver,1
Woody notes , Vetiver,Andean vetiver,1
Woody notes , Vetiver,Burmese vetiver,1
Woody notes , Vetiver,Chinese vetiver,1
Woody notes , Vetiver,Colombian vetiver,1
Woody notes , Vetiver,Dominican vetiver Orpur®,1
Woody notes , Vetiver,East African vetiver,1
Woody notes , Vetiver,Egyptian Vetiver,1
Woody notes , Vetiver,Himalayan vetiver,1
Woody notes , Vetiver,Jamaican vetiver,1
Woody notes , Vetiver,Siam vetiver,1
Woody notes , Vetiver,Yellow vetiver,1
Woody notes , Virginia cedar,Virginia cedar,1240
Woody notes , Virginia cedar,Viginia cedar Orpur®,3
Woody notes , Virginia cedar,Virginia cedar leaf,1
Woody notes , Virginia cedar,Virginia cedar resin,1
Woody notes , Wenge,Wenge wood,6
Woody notes , Wenge,Wenge,5
Woody notes , Wenge,Africa wenge wood,1
Woody notes , Willow,Willow,24
Woody notes , Willow,Weeping willow,3
Woody notes , Willow,White willow,3
Woody notes , Willow,Willow leaf,3
Woody notes , Willow,Black willow,2
Woody notes , Willow,Osier,2
Woody notes , Willow,Pussy willow,2
Woody notes , Willow,Willow bark,2
Woody notes , Willow,Blue willow,1
Woody notes , Woods,Sandalwood,26720
Woody notes , Woods,Cedarwood,10953
Woody notes , Woods,Gaiac wood,2649
Woody notes , Woods,Woods,2612
Woody notes , Woods,Blond woods,846
Woody notes , Woods,Precious woods,802
Woody notes , Woods,Teakwood,469
Woody notes , Woods,Driftwood,409
Woody notes , Woods,Dry woods,342
Woody notes , Woods,Ebony,275
Woody notes , Woods,Oak wood,264
Woody notes , Woods,Coniferous woods,231
Woody notes , Woods,Exotic woods,162
Woody notes , Woods,Dark woods,106
Woody notes , Woods,Hinoki wood,97
Woody notes , Woods,False sandalwood,92
Woody notes , Woods,Olive wood,88
Woody notes , Woods,White woods,86
Woody notes , Woods,Cabreuva,84
Woody notes , Woods,Firewood,67
Woody notes , Woods,Fig wood,61
